Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Grade_Trajectory,Approval_Trajectory,Struggle_Index,Completion_Rate_S1,Financial_Risk,Support_Score
-0.2999145248391255,-0.9994628867820449,0.9285136374855762,0.11904775639413222,0.3592804282555998,-0.34206633267917474,-1.4975211047102812,-0.1260967344891618,-1.0267672237958476,1.0076584878089225,-0.35069692407928327,-0.14698161786632982,-1.361116954687735,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,1.4219185058409152,-0.6139673470728656,-0.6980194655323119,-0.1548464820531332,-0.3041823164724496,-0.5239421989324093,-0.022959778248630845,0.05302008651758809,0.6771860294348806,-0.18977620893471886,-0.2864501205525586,-0.5758032489839442,-0.44351354590973946,0.1434358342138417,0.5736656584768776,-0.19853945630581948,-1.0339441826517242,0.11240634482099723,1.5634440706102104,-0.09311474168765554,0.21426220464996196,0.7353703062588852,0.6812996253570712,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.08033288042002731,0.1822076304946785,-0.4277256554810699,-2.7833411490162736,-0.34206633267917474,0.01717088957101486,-0.1260967344891618,-0.06584810748803534,-1.4062466957483228,-0.3938504777880222,-0.41267387948090917,-0.6375122932923575,-1.1000207553043972,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,1.628751113178206,-0.4431089363691035,-0.1548464820531332,-0.3041823164724496,-0.13400674385816103,-0.48921989037467617,0.3640712607541042,0.21216329626916136,-0.18977620893471886,-0.2864501205525586,-0.13226674101328809,1.067293887898921,0.1434358342138417,0.7204424739862705,-0.19853945630581948,-0.32152748615591253,0.11240634482099723,0.7831512847678969,0.9828423179612304,-0.5491947797714976,0.39153901998223284,0.7543420681650697,-0.4703129605999885,1.479374379127917
-0.2999145248391255,1.8728183830992597,-0.5640983764962192,0.4426584454134826,0.3592804282555998,-0.34206633267917474,0.16035072982646123,-0.1260967344891618,-1.21895104705741,1.2686212103556518,-0.22123626295306648,-0.3241097922760494,-1.183629018873775,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,1.4219185058409152,-0.6139673470728656,-0.060743142624290904,-0.1548464820531332,-0.3041823164724496,-0.13400674385816103,-0.2560898343116535,0.3640712607541042,0.5443223913875325,-0.18977620893471886,-0.2864501205525586,-0.13226674101328809,-0.44351354590973946,-0.17453184712737674,0.4911036997528443,-0.19853945630581948,-0.20904063934078476,-0.4614069276205344,0.9065874316808051,-0.018713455648104903,-1.3126517641929571,-0.021058523549750043,0.7543420681650697,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.1377785058176534,-0.5640983764962192,0.06164891858641869,0.3592804282555998,-0.34206633267917474,1.0646444577555936,-0.1260967344891618,-1.21895104705741,0.9424178071722403,-0.2643898166618054,-0.058417530661470034,0.9120939155449136,0.9090737562704264,-0.1038754776764615,2.7976325206082273,0.3897740880896683,-0.703275184824045,1.628751113178206,-0.4431089363691035,-0.1548464820531332,4.961058770858094,4.545218717032818,2.5414708384446185,4.096685351592297,0.8869707210885885,-0.18977620893471886,5.144032164866392,2.9724888147813044,1.3190951268670312,2.687177284943589,0.8192345613483618,-0.19853945630581948,1.4407664472810948,1.1165795715936777,-1.773740329856634,0.0050365655884382805,-3.6030227174573355,1.0104353352802071,1.031134483016433,2.126243764841773,-0.28276803144938867
-0.2999145248391255,-0.9994628867820449,2.4211256514673716,0.3075732495384327,0.3592804282555998,-0.34206633267917474,1.3660757003986377,-0.1260967344891618,-1.21895104705741,-1.4062466957483228,-0.048622048118110786,-0.058417530661470034,0.03148069554487864,-1.1000207553043972,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,1.628751113178206,-0.6980194655323119,-0.1548464820531332,-0.3041823164724496,0.6458641662903355,-0.022959778248630845,0.6751224349906202,0.6117032363972592,-0.18977620893471886,-0.2864501205525586,0.7548062749280241,0.06008893202648074,0.7793711968962785,0.660159139044913,-0.19853945630581948,0.39088921033989854,1.762119503090401,-0.7333499487335492,0.18159769907376228,0.21426220464996196,0.5749157059964474,0.5108672588050742,-0.4703129605999885,1.479374379127917
-0.2999145248391255,-0.08033288042002731,0.1822076304946785,0.39169223598077146,0.3592804282555998,-0.34206633267917474,-0.06572270215582184,-0.1260967344891618,-1.21895104705741,-0.23191444428804123,-0.22123626295306648,-0.3241097922760494,-0.22792474910629443,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,1.4219185058409152,-0.6139673470728656,-0.3156536717874993,-0.1548464820531332,-0.3041823164724496,-0.5239421989324093,-0.2560898343116535,-0.569082261955444,0.34502693431650994,-0.18977620893471886,-0.2864501205525586,-0.5758032489839442,-0.6953147848778496,-0.17453184712737674,0.2158971706727329,-0.19853945630581948,-1.5213871855172798,0.973126253483295,0.1571536825667185,-0.1904087311239909,0.9777191890714214,0.2540065054715718,-0.34129457395491064,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.9994628867820449,0.1822076304946785,0.10222395910566445,0.3592804282555998,-0.34206633267917474,-0.21643832347734387,-0.1260967344891618,-1.21895104705741,1.0076584878089225,-0.22123626295306648,-0.2355457050711896,-0.34397455329234583,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,-0.6139673470728656,-0.6980194655323119,-0.1548464820531332,-0.3041823164724496,-0.5239421989324093,0.44330033387741447,0.05302008651758809,0.7436178484585549,2.572680486536076,-0.2864501205525586,-0.5758032489839442,0.06008893202648074,0.1434358342138417,0.5369714545995296,1.117804336187559,-0.8464661046265107,-1.4655801543932152,-1.3593475509347277,-0.2762563688619339,0.21426220464996196,0.7353703062588852,0.6812996253570712,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.022887255022401215,3.167431658458269,0.3075732495384327,0.3592804282555998,-0.34206633267917474,0.6878554044517884,-0.1260967344891618,1.1513161065018602,0.9424178071722403,-0.048622048118110786,-0.2355457050711896,0.04513361368441427,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,-2.5655887103761192,-0.703275184824045,-0.6139673470728656,-0.5705642009507077,-0.1548464820531332,-0.3041823164724496,0.2559287112160873,1.375820558129505,-1.5022357846649923,-2.1129503695594343,-0.18977620893471886,-0.2864501205525586,0.7548062749280241,-1.9543209797184002,-1.4464025724922505,-1.8481517974281028,-0.19853945630581948,-0.20904063934078476,-0.4614069276205344,0.9065874316808051,0.18159769907376228,0.21426220464996196,-1.671448697677681,-1.8751858729228834,2.126243764841773,-0.28276803144938867
-0.2999145248391255,-0.08033288042002731,0.1822076304946785,0.13290264827875273,0.3592804282555998,-0.34206633267917474,0.01717088957101486,-0.1260967344891618,-1.21895104705741,-1.4062466957483228,-0.2643898166618054,-0.2798277486736195,-2.2075978793389326,-1.1000207553043972,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,1.4219185058409152,-0.6139673470728656,-0.4431089363691035,-0.1548464820531332,-0.3041823164724496,-0.5239421989324093,1.375820558129505,-1.5022357846649923,-2.1129503695594343,-0.18977620893471886,-0.2864501205525586,-0.5758032489839442,-0.6953147848778496,-1.4464025724922505,-1.8481517974281028,-0.19853945630581948,-0.20904063934078476,-0.4614069276205344,0.9065874316808051,0.18159769907376228,0.21426220464996196,-1.671448697677681,-1.8751858729228834,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.9994628867820449,0.1822076304946785,0.3075732495384327,0.3592804282555998,-0.34206633267917474,0.5371397831302663,-0.1260967344891618,1.1513161065018602,0.9424178071722403,-0.22123626295306648,-0.19126366146875973,-0.20744537189699147,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,1.628751113178206,-0.5705642009507077,-0.1548464820531332,-0.3041823164724496,0.2559287112160873,0.21017027781439182,0.6751224349906202,0.5401704026985527,-0.18977620893471886,-0.2864501205525586,0.7548062749280241,0.06008893202648074,1.0973388782374969,1.0208762682320587,-0.19853945630581948,0.8408365976004115,-1.1069468591172575,0.3643500720276719,0.9799807300366319,0.9777191890714214,0.8958249065213227,0.8091239002710688,-0.4703129605999885,1.479374379127917
-0.2999145248391255,1.4706990053158773,-0.5640983764962192,0.06164891858641869,0.3592804282555998,3.5562816941526223,-0.21643832347734387,-0.1260967344891618,-1.21895104705741,-0.23191444428804123,-0.3075433703705443,-0.014135487059040136,0.18166279507976862,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,1.4219185058409152,-0.6139673470728656,-0.5705642009507077,-0.1548464820531332,-0.3041823164724496,-0.13400674385816103,0.21017027781439182,0.3640712607541042,0.3118110248046726,-0.18977620893471886,-0.2864501205525586,-0.13226674101328809,1.5708963658351414,-0.17453184712737674,0.5369714545995296,-0.19853945630581948,0.2784023635247708,-0.5331335866757259,0.8051934538594876,0.46775649153357246,-1.3126517641929571,-0.021058523549750043,0.7543420681650697,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.9994628867820449,0.1822076304946785,0.17793104690376937,0.3592804282555998,-0.34206633267917474,0.01717088957101486,-0.1260967344891618,-0.06584810748803534,-0.23191444428804123,-0.048622048118110786,-0.058417530661470034,-1.4566873816644836,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,1.628751113178206,-0.4431089363691035,-0.1548464820531332,-0.3041823164724496,-0.13400674385816103,-0.2560898343116535,0.3640712607541042,0.39247823361913414,-0.18977620893471886,-0.2864501205525586,-0.13226674101328809,-0.19171230694162936,0.4614035155550601,0.5893917458528842,-0.19853945630581948,0.2784023635247708,-0.5331335866757259,0.8051934538594876,0.426876664039314,0.21426220464996196,0.8041365635142155,0.7543420681650697,-0.4703129605999885,1.479374379127917
-0.2999145248391255,-0.9994628867820449,0.9285136374855762,0.3075732495384327,0.3592804282555998,-0.34206633267917474,0.6124975937910273,-0.1260967344891618,-1.21895104705741,-1.4062466957483228,-0.048622048118110786,-0.058417530661470034,-0.07091619050163712,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,-0.6139673470728656,-0.6980194655323119,-0.1548464820531332,-0.3041823164724496,0.6458641662903355,-0.022959778248630845,0.6751224349906202,0.5433733654014796,-0.18977620893471886,-0.2864501205525586,0.7548062749280241,0.06008893202648074,0.7793711968962785,0.5972547895408871,-0.19853945630581948,0.39088921033989854,1.762119503090401,-0.7333499487335492,0.18159769907376228,0.21426220464996196,0.5749157059964474,0.5108672588050742,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.6547891343962883,-0.5640983764962192,-0.4277256554810699,-2.7833411490162736,-0.1368901207406591,-0.9700164300849541,-0.1260967344891618,-0.06584810748803534,0.9424178071722403,-0.22123626295306648,-0.3241097922760494,-0.41223914399002304,-1.1000207553043972,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,-0.6139673470728656,1.0863542386101468,-0.1548464820531332,2.530947499782459,1.8156705315130803,1.1426905020664826,1.9193271319366845,0.5684794164870507,-0.18977620893471886,2.181950918274237,2.085415798839992,1.3190951268670312,0.7793711968962785,0.4321308720928205,-0.19853945630581948,0.39088921033989854,1.762119503090401,-0.7333499487335492,-0.1707120869676668,-2.839565733035876,0.013324605077915386,0.9369481751850665,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,1.4706990053158773,-0.5640983764962192,0.06164891858641869,0.3592804282555998,3.5562816941526223,1.2907178897378766,-0.1260967344891618,-1.21895104705741,-0.23191444428804123,-0.2643898166618054,-0.014135487059040136,1.5469546090333122,-1.1000207553043972,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,1.4219185058409152,1.628751113178206,-0.3156536717874993,-0.1548464820531332,-0.3041823164724496,-0.13400674385816103,-0.022959778248630845,0.3640712607541042,0.4778905723638581,-0.18977620893471886,-0.2864501205525586,-0.13226674101328809,0.563691409962701,0.4614035155550601,0.4681698223295017,-0.19853945630581948,1.4407664472810948,1.1165795715936777,-1.773740329856634,0.05282624246684779,0.21426220464996196,0.8041365635142155,0.7543420681650697,-0.4703129605999885,1.479374379127917
1.4454798241244433,1.1834708783277468,-0.5640983764962192,0.06164891858641869,0.3592804282555998,-0.34206633267917474,-0.21643832347734387,-0.1260967344891618,1.1513161065018602,0.9424178071722403,-0.048622048118110786,-0.058417530661470034,1.1373670648472491,-1.1000207553043972,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,-0.6139673470728656,0.7039884448653343,-0.1548464820531332,4.961058770858094,4.545218717032818,2.7746008945076412,4.096685351592297,0.9650572452041354,-0.18977620893471886,5.144032164866392,2.9724888147813044,1.3190951268670312,2.687177284943589,0.960366114722778,-0.19853945630581948,1.4407664472810948,1.1165795715936777,-1.773740329856634,0.13463830749061415,-3.6030227174573355,1.0104353352802071,1.031134483016433,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.9994628867820449,2.4211256514673716,0.09480169559604633,0.3592804282555998,-0.34206633267917474,-0.66858518744191,-0.1260967344891618,1.0872548320813393,0.9424178071722403,-0.048622048118110786,-0.058417530661470034,-0.9173971151528335,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,-0.6139673470728656,-0.4431089363691035,-0.1548464820531332,-0.3041823164724496,-0.13400674385816103,-0.48921989037467617,0.3640712607541042,0.1125155677336501,-0.18977620893471886,-0.2864501205525586,-0.13226674101328809,-0.44351354590973946,0.4614035155550601,0.384078938443912,-0.19853945630581948,-1.5213871855172798,0.973126253483295,0.1571536825667185,0.5249882500255343,0.21426220464996196,0.8041365635142155,0.7543420681650697,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.1377785058176534,0.1822076304946785,0.09480169559604633,0.3592804282555998,-0.34206633267917474,0.31106635114798326,-0.1260967344891618,-1.21895104705741,-1.4062466957483228,-0.3075433703705443,-0.41267387948090917,0.9462262108937523,0.9090737562704264,-0.1038754776764615,2.7976325206082273,0.3897740880896683,1.4219185058409152,-0.6139673470728656,-0.5705642009507077,-0.1548464820531332,-0.3041823164724496,-0.13400674385816103,0.6764303899404371,0.05302008651758809,0.1191587496360175,-0.18977620893471886,-0.2864501205525586,-0.13226674101328809,-0.19171230694162936,0.4614035155550601,0.3535004352127886,-0.19853945630581948,-0.8464661046265107,-1.4655801543932152,-1.3593475509347277,0.4563101398351801,0.9777191890714214,0.8041365635142155,0.3160874113170777,2.126243764841773,-2.0449104420266946
-0.2999145248391255,-0.022887255022401215,1.674819644476474,0.10222395910566445,0.3592804282555998,-0.34206633267917474,2.797874102953097,-0.1260967344891618,-1.21895104705741,-1.4062466957483228,-0.2643898166618054,-0.2355457050711896,2.680146814614753,-1.1000207553043972,-0.1038754776764615,2.7976325206082273,-2.5655887103761192,-0.703275184824045,1.628751113178206,-0.4431089363691035,-0.1548464820531332,0.5058547738860957,-0.5239421989324093,-0.022959778248630845,0.05302008651758809,0.7569042122632897,1.1914521388006787,-0.2864501205525586,-0.5758032489839442,-0.44351354590973946,0.1434358342138417,0.7204424739862705,-0.19853945630581948,0.39088921033989854,1.762119503090401,-0.7333499487335492,0.04424147869305337,0.21426220464996196,0.7353703062588852,0.6812996253570712,2.126243764841773,-0.28276803144938867
-0.2999145248391255,-0.9994628867820449,-0.5640983764962192,0.4822438507981126,0.3592804282555998,-0.34206633267917474,-0.21643832347734387,-0.1260967344891618,-0.06584810748803534,-0.6885992087448174,-0.048622048118110786,-0.2798277486736195,0.4001094853123348,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,-0.6139673470728656,-0.5705642009507077,-0.1548464820531332,-0.3041823164724496,-0.13400674385816103,-0.48921989037467617,0.3640712607541042,0.7104019389467177,-0.18977620893471886,-0.2864501205525586,-0.13226674101328809,-0.19171230694162936,0.4614035155550601,0.6592854675240234,-0.19853945630581948,-1.5213871855172798,0.973126253483295,0.1571536825667185,0.009902423597876296,0.21426220464996196,0.8041365635142155,0.7543420681650697,-0.4703129605999885,-0.28276803144938867
-0.2999145248391255,-0.08033288042002731,-0.5640983764962192,0.18584812798069536,0.3592804282555998,-0.34206633267917474,-0.3671539447988659,-0.1260967344891618,-0.06584810748803534,-1.4062466957483228,-0.22123626295306648,-0.14698161786632982,-0.45319789840862895,0.9090737562704264,-0.1038754776764615,2.7976325206082273,0.3897740880896683,-0.703275184824045,-0.6139673470728656,-0.6980194655323119,-0.1548464820531332,-0.3041823164724496,-0.13400674385816103,-0.022959778248630845,0.3640712607541042,0.21216329626916136,-0.18977620893471886,-0.2864501205525586,-0.13226674101328809,0.563691409962701,-0.17453184712737674,0.26176492551941816,-0.19853945630581948,0.8408365976004115,-1.1069468591172575,0.3643500720276719,0.12436594058180049,-1.3126517641929571,-0.021058523549750043,0.7543420681650697,2.126243764841773,-2.0449104420266946
1.4454798241244433,1.1834708783277468,-0.5640983764962192,0.5505286750865994,-2.7833411490162736,1.5045195747674658,0.01717088957101486,-0.1260967344891618,1.0872548320813393,0.9424178071722403,-0.048622048118110786,-0.14698161786632982,-0.8559589835249246,-1.1000207553043972,-0.1038754776764615,2.7976325206082273,0.3897740880896683,1.4219185058409152,-0.6139673470728656,3.3805490010790225,-0.1548464820531332,-0.3041823164724496,-0.5239421989324093,0.44330033387741447,0.05302008651758809,0.2501243357112611,-0.18977620893471886,-0.2864501205525586,-0.5758032489839442,2.3263000827394715,0.1434358342138417,0.26176492551941816,6.383179506161072,1.7032357565163936,-0.6765869047861088,-0.389492110904733,0.0589582165909864,0.21426220464996196,0.7353703062588852,0.6812996253570712,2.126243764841773,-2.0449104420266946
-0.2999145248391255,-0.022887255022401215,-0.5640983764962192,0.13290264827875273,0.3592804282555998,-0.34206633267917474,-0.3671539447988659,-0.1260967344891618,-0.06584810748803534,-0.23191444428804123,-0.048622048118110786,-0.2355457050711896,-0.38493330771095174,0.9090737562704264,-0.1038754776764615,-0.35744508709907064,0.3897740880896683,-0.703275184824045,-0.6139673470728656,-0.5705642009507077,-0.1548464820531332,-0.3041823164724496,-0.5239421989324093,-0.022959778248630845,0.05302008651758809,0.07929965822181313,-0.18977620893471886,-0.2864501205525586,-0.5758032489839442,-0.44351354590973946,0.1434358342138417,0.9773019011277079,-0.19853945630581948,0.2784023635247708,-0.5331335866757259,0.8051934538594876,1.692516123261559,0.21426220464996196,0.7353703062588852,0.6812996253570712,-0.4703129605999885,-0.28276803144938867
